Events,Vision Events,Date,Latitude,Longitude,Speed,Road Speed,Odometer,Linear G,Lateral G,Location,Geofences
, ,2022-07-01 06:16:20,-25.74165,28.264664,63,120.0,57347.419,0.03,0.06,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:16:32,-25.739891,28.264444,39,120.0,57347.616,-0.14,0.02,"Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:16:42,-25.739043,28.264127,35,120.0,57347.716,0.0,0.16,"Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:16:52,-25.739345,28.263247,36,120.0,57347.81,0.0,0.19,"Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:17:02,-25.740005,28.263851,39,120.0,57347.905,-0.09,0.06,"Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:17:08,-25.73991,28.26653,0,100.0,57347.905,0.03,0.05,"Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:17:22,-25.73991,28.26653,81,100.0,57348.174,0.0,0.0,"Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:17:34,-25.739958,28.268999,74,100.0,57348.421,0.09,0.04,"Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:18:35,-25.741295,28.284461,106,120.0,57349.977,0.0,0.05,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:18:45,-25.74199,28.287332,111,120.0,57350.275,0.14,0.05,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:18:55,-25.743503,28.289807,99,120.0,57350.574,-0.06,0.0,"N4, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:19:06,-25.74579,28.292104,122,60.0,57350.917,-0.06,0.06,"Watermeyer Street, Pretoria, Gauteng, South Africa",
Speeding, ,2022-07-01 06:19:12,-25.747168,28.293501,133,120.0,57351.125,0.06,0.0,"N4, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:19:18,-25.748646,28.294956,127,120.0,57351.344,-0.03,0.06,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:19:28,-25.750925,28.297329,120,120.0,57351.692,-0.06,0.18,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:19:38,-25.752193,28.300117,110,120.0,57352.005,-0.06,0.11,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:19:57,-25.753265,28.306112,115,120.0,57352.617,0.0,0.11,"N4, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:20:07,-25.753268,28.309401,122,120.0,57352.946,0.03,0.0,"N4, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:21:13,-25.751826,28.332001,125,120.0,57355.215,0.03,0.12,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:21:23,-25.752426,28.335264,115,120.0,57355.549,-0.06,0.06,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:21:53,-25.755917,28.343202,93,120.0,57356.433,0.0,0.09,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:22:03,-25.756491,28.345864,95,120.0,57356.707,-0.11,0.0,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:22:43,-25.758653,28.356682,101,120.0,57357.817,0.0,0.1,"N4, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:22:53,-25.758792,28.359471,89,60.0,57358.097,-0.23,0.04,"N4, Pretoria, Gauteng, South Africa",
Turning, ,2022-07-01 06:22:57,-25.758833,28.360372,73,60.0,57358.187,-0.11,0.35,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:23:07,-25.759667,28.362154,79,120.0,57358.388,0.03,0.0,"N4, Pretoria, Gauteng, South Africa",
Turning, ,2022-07-01 06:23:14,-25.759975,28.363734,64,120.0,57358.55,-0.37,0.37,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:23:24,-25.759331,28.365047,54,60.0,57358.7,-0.03,0.16,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:23:34,-25.757938,28.365016,54,60.0,57358.855,0.0,0.24,"N4, Pretoria, Gauteng, South Africa",
Turning, ,2022-07-01 06:23:36,-25.757756,28.364817,52,60.0,57358.883,0.03,0.34,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:23:46,-25.757893,28.363817,42,60.0,57358.984,0.11,0.08,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:24:19,-25.761375,28.361152,21,60.0,57359.455,-0.03,0.03,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:24:29,-25.761903,28.360836,40,45.0,57359.521,0.11,0.04,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:24:40,-25.76305,28.359877,57,80.0,57359.681,0.0,0.03,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:25:05,-25.765566,28.358032,45,80.0,57360.016,-0.06,0.02,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:25:16,-25.766413,28.357451,22,70.0,57360.127,-0.03,0.07,"Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:25:26,-25.766952,28.357821,32,60.0,57360.197,-0.09,0.02,"Von Backstrom Boulevard, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:25:36,-25.767252,28.358291,22,35.0,57360.255,0.03,0.03,"Von Backstrom Boulevard, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:25:46,-25.767567,28.358657,11,60.0,57360.306,0.0,0.03,"Von Backstrom Boulevard, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:25:59,-25.768092,28.359494,33,60.0,57360.408,-0.09,0.13,"Von Backstrom Boulevard, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:26:09,-25.768321,28.360546,32,60.0,57360.516,-0.03,0.03,"Von Backstrom Boulevard, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:26:19,-25.768448,28.361179,14,60.0,57360.581,0.09,0.1,"Von Backstrom Boulevard, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:26:29,-25.768726,28.361809,40,20.0,57360.652,0.0,0.0,"Muirfield Boulevard, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:27:59,-25.769273,28.362789,12,20.0,57360.767,0.0,0.0,"Muirfield Boulevard, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:28:09,-25.769585,28.363472,31,20.0,57360.844,0.0,0.01,"Muirfield Boulevard, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:28:19,-25.769945,28.364156,18,20.0,57360.923,-0.09,0.04,"Muirfield Boulevard, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:28:31,-25.770228,28.364719,33,20.0,57360.988,0.06,0.03,"Muirfield Boulevard, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:28:46,-25.770835,28.365827,14,20.0,57361.117,-0.11,0.04,"Muirfield Boulevard, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:28:56,-25.770563,28.366186,35,20.0,57361.164,0.06,0.02,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:29:11,-25.769498,28.366874,19,20.0,57361.301,-0.14,0.06,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:29:21,-25.769212,28.367039,27,20.0,57361.337,0.11,0.04,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:29:31,-25.768578,28.367619,21,20.0,57361.429,-0.06,0.02,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:29:47,-25.767961,28.368356,36,20.0,57361.529,-0.03,0.12,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:29:57,-25.767713,28.369137,23,20.0,57361.612,0.0,0.0,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:30:12,-25.767426,28.370091,28,20.0,57361.713,-0.11,0.06,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:30:22,-25.767412,28.370531,12,20.0,57361.757,-0.06,0.01,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:30:47,-25.767753,28.371527,16,20.0,57361.864,0.09,0.04,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:30:57,-25.768003,28.372292,22,20.0,57361.945,-0.17,0.0,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:31:15,-25.768308,28.373174,26,20.0,57362.04,0.06,0.02,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:31:25,-25.768487,28.373687,11,20.0,57362.095,0.09,0.01,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:31:35,-25.768801,28.374206,27,20.0,57362.158,-0.09,0.02,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:31:45,-25.768901,28.374611,26,20.0,57362.2,0.06,0.03,"Nicklaus Street, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:31:55,-25.768687,28.374977,29,20.0,57362.243,0.17,0.05,"Nicklaus Street, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:32:05,-25.768572,28.375829,11,20.0,57362.33,-0.06,0.02,"Nicklaus Street, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:32:15,-25.768598,28.376559,34,20.0,57362.403,0.03,0.08,"Nicklaus Street, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:32:25,-25.769065,28.377124,15,20.0,57362.48,-0.11,0.01,"Nicklaus Street, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:32:35,-25.769363,28.377316,21,20.0,57362.518,-0.06,0.04,"Nicklaus Street, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:32:45,-25.769576,28.377736,17,20.0,57362.566,0.11,0.03,"Nicklaus Street, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:32:58,-25.769876,28.378544,14,20.0,57362.654,-0.14,0.04,"Nicklaus Street, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:33:08,-25.770136,28.379186,29,20.0,57362.724,-0.11,0.0,"Nicklaus Street, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:33:18,-25.770397,28.379506,13,20.0,57362.767,0.0,0.01,"Sunningdale Avenue, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:33:28,-25.770818,28.379237,13,20.0,57362.821,-0.06,0.07,"Sunningdale Avenue, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:34:34,-25.770837,28.379152,13,20.0,57362.83,0.0,0.0,"Sunningdale Avenue, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:34:44,-25.770543,28.379394,13,20.0,57362.871,0.0,0.0,"Sunningdale Avenue, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:34:54,-25.770285,28.379476,10,20.0,57362.901,0.03,0.01,"Sunningdale Avenue, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:35:04,-25.770101,28.379054,22,20.0,57362.947,0.03,0.01,"Nicklaus Street, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:35:18,-25.76982,28.378271,27,20.0,57363.032,0.06,0.04,"Nicklaus Street, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:35:28,-25.769588,28.377684,13,20.0,57363.096,-0.09,0.01,"Nicklaus Street, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:35:38,-25.769406,28.377302,17,20.0,57363.139,-0.06,0.02,"Nicklaus Street, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:35:48,-25.769071,28.377096,11,20.0,57363.182,0.06,0.02,"Nicklaus Street, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:35:58,-25.768728,28.376887,18,20.0,57363.225,0.0,0.09,"Nicklaus Street, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:36:08,-25.768605,28.376322,20,20.0,57363.284,-0.06,0.0,"Nicklaus Street, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:36:18,-25.768621,28.375891,6,20.0,57363.327,-0.09,0.02,"Nicklaus Street, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:36:28,-25.768618,28.375542,23,20.0,57363.362,0.03,0.03,"Nicklaus Street, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:36:38,-25.768715,28.374984,16,20.0,57363.419,0.0,0.04,"Nicklaus Street, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:36:48,-25.768913,28.374644,12,20.0,57363.459,-0.03,0.0,"Nicklaus Street, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:37:02,-25.769053,28.374411,11,20.0,57363.487,0.0,0.0,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:37:12,-25.768715,28.374086,25,20.0,57363.537,0.06,0.0,"Frost Close, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:37:22,-25.76848,28.373579,13,20.0,57363.594,0.03,0.01,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:38:06,-25.767716,28.371322,9,20.0,57363.835,-0.03,0.01,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:38:20,-25.767516,28.370726,13,20.0,57363.899,-0.06,0.01,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:38:30,-25.76745,28.370482,9,20.0,57363.925,0.06,0.0,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:38:40,-25.767451,28.370186,17,20.0,57363.954,0.06,0.02,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:38:50,-25.767603,28.369591,30,20.0,57364.016,-0.03,0.01,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:39:00,-25.767793,28.369024,29,20.0,57364.077,0.09,0.07,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:39:10,-25.768121,28.368239,29,20.0,57364.164,0.0,0.01,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:39:22,-25.768391,28.367902,15,20.0,57364.209,0.0,0.0,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:39:32,-25.768865,28.367336,26,20.0,57364.286,-0.06,0.04,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:39:42,-25.769322,28.367016,13,20.0,57364.346,0.09,0.01,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:39:57,-25.77038,28.366342,38,20.0,57364.482,0.03,0.02,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:40:07,-25.770896,28.366002,16,20.0,57364.548,0.06,0.06,"Gleneagles Drive, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:40:17,-25.770788,28.365344,39,20.0,57364.616,0.09,0.09,"Muirfield Boulevard, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:40:29,-25.77029,28.364417,13,20.0,57364.724,0.03,0.03,"Muirfield Boulevard, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:40:39,-25.769985,28.363806,32,20.0,57364.794,-0.03,0.02,"Muirfield Boulevard, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:41:47,-25.769275,28.362551,14,20.0,57364.942,0.0,0.0,"Muirfield Boulevard, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:41:57,-25.768933,28.361852,35,20.0,57365.022,-0.09,0.02,"Muirfield Boulevard, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:42:14,-25.768475,28.360957,27,60.0,57365.125,0.0,0.07,"Von Backstrom Boulevard, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:42:24,-25.76827,28.360027,39,60.0,57365.221,0.0,0.0,"Von Backstrom Boulevard, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:42:34,-25.767845,28.359019,25,60.0,57365.332,-0.11,0.02,"Von Backstrom Boulevard, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:42:46,-25.767393,28.358327,16,60.0,57365.418,-0.03,0.06,"Von Backstrom Boulevard, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:42:56,-25.766918,28.357604,28,60.0,57365.507,-0.09,0.03,"Von Backstrom Boulevard, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:43:49,-25.766673,28.357189,21,60.0,57365.557,0.06,0.11,"Von Backstrom Boulevard, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:43:59,-25.766177,28.357361,25,80.0,57365.615,0.0,0.0,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:44:09,-25.765533,28.357964,42,80.0,57365.708,0.14,0.04,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:44:43,-25.76216,28.360452,37,80.0,57366.159,-0.11,0.09,"Solomon Mahlangu Drive, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:44:53,-25.761378,28.360336,43,60.0,57366.246,0.17,0.04,"N4, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:45:03,-25.760306,28.359137,67,60.0,57366.415,0.0,0.06,"N4, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 06:45:13,-25.759213,28.357511,81,60.0,57366.619,0.0,0.16,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:45:23,-25.758683,28.355259,89,120.0,57366.852,-0.03,0.04,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:46:12,-25.756201,28.343286,100,120.0,57368.082,0.06,0.1,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:46:23,-25.754985,28.340436,112,120.0,57368.398,0.0,0.06,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:46:44,-25.752618,28.335122,90,120.0,57368.992,-0.03,0.13,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:46:54,-25.752123,28.332834,84,120.0,57369.227,0.0,0.04,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:47:04,-25.752112,28.330471,82,120.0,57369.464,0.0,0.04,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:48:43,-25.753522,28.307514,91,120.0,57371.769,0.0,0.09,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:48:53,-25.753228,28.305026,83,120.0,57372.02,-0.03,0.04,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:49:15,-25.752318,28.300101,79,120.0,57372.523,-0.06,0.04,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:49:25,-25.75148,28.297959,89,120.0,57372.757,0.03,0.09,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:49:35,-25.749948,28.29607,92,120.0,57373.012,0.0,0.0,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:50:09,-25.74375,28.289812,103,120.0,57373.943,-0.06,0.1,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:50:19,-25.742461,28.287892,65,120.0,57374.183,-0.09,0.0,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:50:29,-25.741828,28.286306,66,120.0,57374.357,0.06,0.0,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:50:39,-25.741438,28.284301,71,120.0,57374.563,-0.14,0.0,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:51:04,-25.741098,28.280057,72,120.0,57374.989,0.09,0.1,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:51:14,-25.74092,28.278109,59,120.0,57375.185,-0.06,0.03,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:51:31,-25.740798,28.275549,61,120.0,57375.442,0.03,0.09,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:51:43,-25.740625,28.273604,60,120.0,57375.638,0.03,0.03,"N4, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:51:59,-25.74052,28.270584,64,120.0,57375.941,-0.03,0.03,"Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:52:12,-25.74053,28.268325,55,120.0,57376.167,-0.03,0.08,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:52:22,-25.741255,28.266774,68,120.0,57376.342,-0.03,0.14,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:52:32,-25.742995,28.266361,77,120.0,57376.54,0.0,0.19,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:52:42,-25.744478,28.267327,73,120.0,57376.731,0.06,0.07,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:53:18,-25.749501,28.272327,71,120.0,57377.481,0.0,0.03,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:53:28,-25.751003,28.273372,68,120.0,57377.678,0.0,0.03,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:53:38,-25.752548,28.274114,51,120.0,57377.865,-0.06,0.0,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:53:48,-25.753735,28.274492,50,120.0,57378.003,-0.06,0.0,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:53:58,-25.755023,28.274669,55,120.0,57378.147,-0.06,0.03,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:54:19,-25.758261,28.275084,69,120.0,57378.509,0.0,0.03,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:54:44,-25.762732,28.275604,80,120.0,57379.009,0.03,0.12,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:54:54,-25.764753,28.275426,74,120.0,57379.235,-0.06,0.04,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:54:59,-25.768208,28.274599,0,120.0,57379.235,0.03,0.03,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:55:08,-25.767277,28.274842,77,120.0,57379.521,0.0,0.0,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:55:23,-25.769942,28.274144,68,120.0,57379.826,-0.03,0.07,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:55:36,-25.77232,28.273564,86,120.0,57380.097,0.31,0.04,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:56:06,-25.780441,28.271524,0,120.0,57380.097,-0.11,0.04,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:56:06,-25.780441,28.271524,0,120.0,57380.097,-0.11,0.04,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:56:15,-25.77965,28.271717,67,120.0,57380.932,0.0,0.0,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:57:15,-25.789472,28.269165,58,120.0,57382.054,-0.03,0.03,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:57:25,-25.79097,28.268612,69,120.0,57382.229,0.03,0.0,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:57:35,-25.792583,28.267817,70,120.0,57382.426,0.0,0.03,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:57:45,-25.794197,28.266772,72,120.0,57382.633,-0.06,0.0,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:58:20,-25.799093,28.263195,62,120.0,57383.285,0.03,0.03,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:58:30,-25.8006,28.262232,65,120.0,57383.478,-0.03,0.03,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:58:52,-25.804223,28.260617,88,120.0,57383.912,0.09,0.04,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:59:39,-25.814375,28.256695,86,120.0,57385.108,-0.06,0.04,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 06:59:49,-25.816323,28.255612,90,120.0,57385.35,-0.09,0.04,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
Braking, ,2022-07-01 06:59:51,-25.81669,28.255359,79,120.0,57385.398,-0.42,0.0,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 07:00:01,-25.818358,28.254254,90,120.0,57385.614,0.09,0.0,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 07:00:13,-25.820982,28.252046,117,120.0,57385.98,-0.03,0.06,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
, ,2022-07-01 07:00:45,-25.827068,28.246327,108,120.0,57386.866,0.03,0.21,"Danie Joubert Freeway, Pretoria, Gauteng, South Africa",
Road Speed, ,2022-07-01 07:00:55,-25.829868,28.24551,128,120.0,57387.188,0.03,0.06,"Pretoria, Gauteng, South Africa",
Turning, ,2022-07-01 07:01:00,-25.831463,28.245337,113,120.0,57387.366,-0.06,0.39,"Pretoria, Gauteng, South Africa",
